Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:72OVnXDzugvrCU25lMi9au,"如果可以 - 電影""月老""主題曲","如果可以 (電影""月老""主題曲)","WeiBird",2021-11-05,274400,69,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T08:57:01Z,"mandopop,taiwanese pop,c-pop,chinese r&b,malay pop","Sony Music Entertainment",0.54,0.54,3,-6.368,1,0.029,0.241,0,0.351,0.372,74.969,4
spotify:track:676Wf5wT21lLkGm1XUbKNE,"Ring Ring Ring","Forever 新歌 + 精选","S.H.E",2006,228653,37,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T08:57:11Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.859,0.749,6,-4.683,0,0.0347,0.0711,0.00000197,0.0975,0.942,102.004,4
spotify:track:5IRrr5Dqp1dUU1ftUSchMO,"短髮","最愛梁詠琪新歌+精選","Gigi Leung",2015-03-20,280960,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T08:59:12Z,"cantopop,mandopop,c-pop,taiwanese pop","WM Taiwan",0.467,0.324,1,-13.941,0,0.0338,0.532,0.0000133,0.366,0.104,116.833,4
spotify:track:2lZZ1rGY4bW3d4mHp6YdHT,"狼","有所畏","WeiBird",2014-03-20,285746,34,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:03:22Z,"mandopop,taiwanese pop,c-pop,chinese r&b,malay pop","Linfair",0.492,0.747,1,-5.903,1,0.0435,0.137,0,0.141,0.383,142.095,4
spotify:track:1yN0B3g5oJsSdRwUdNRXqH,"霍元甲","霍元甲","Jay Chou",2006-01-16,276320,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:03:37Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.597,0.915,2,-3.842,1,0.0464,0.0674,0.0000392,0.101,0.683,97.987,4
spotify:track:7LmFgyIHlXRqjDOt68RQoQ,"凉凉","電視劇《三生三世十里桃花》","Aska Yang;Zhang Bichen",2017-01-09,333333,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:04:33Z,"gufeng,mandopop,c-pop,taiwanese pop","Linfair Records Limited",0.463,0.56,4,-7.832,0,0.0292,0.78,0.0000109,0.0891,0.267,90.005,4
spotify:track:4sLlPACKA3OTNcJryGgWKR,"菊花台","依然范特西","Jay Chou",2006-09-05,293960,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:04:39Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.406,0.354,5,-6.814,1,0.0277,0.569,0,0.225,0.222,137.746,4
spotify:track:2oSKabOOj7adKRhoCoyacB,"國王與乞丐","異類","Hua Chen Yu;Aska Yang",2015-12-18,245480,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:06:51Z,"c-pop,mandopop,chinese rock,chinese hip hop,malay pop,gufeng,taiwanese pop","天娱传媒",0.435,0.363,10,-8.545,1,0.0384,0.775,0,0.196,0.139,147.899,4
spotify:track:7LyCtbxher5m97MImn5M3l,"不該 (with 張惠妹)","周杰倫的床邊故事","Jay Chou;A-Mei Chang",2016-06-24,290133,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:07:02Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.441,0.619,4,-6.609,1,0.0293,0.19,0,0.118,0.187,75.027,4
spotify:track:2HmM5p02Q2qrYZvXJRLVx3,"倒數","倒數","G.E.M.",2018-08-10,229333,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:07:07Z,"mandopop,c-pop,cantopop,taiwanese pop,gufeng,malay pop","Hummingbird Music Ltd.",0.526,0.671,5,-5.655,1,0.0324,0.0215,0.0000027,0.104,0.204,164.062,4
spotify:track:7IsdzMn6y2yGKuWOjpVL4l,"彩虹","阿密特意識專輯","A-Mei Chang",2009-06-26,263866,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:07:18Z,"mandopop,taiwanese pop,c-pop,malay pop","Universal Music Taiwan",0.536,0.53,11,-5.367,1,0.0239,0.237,0,0.0794,0.445,78.054,4
spotify:track:0TDnUtKMOJruB90aDEMsDR,"聽媽媽的話","依然范特西","Jay Chou",2006-09-05,263973,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:09:20Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.719,0.64,10,-6.615,1,0.0287,0.391,0.0000652,0.11,0.595,92.989,4
spotify:track:7M9iRFedB4SkCHE22Y9Fvr,"飛雲之下","飛雲之下","韓紅;JJ Lin",2018-04-23,272000,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:09:37Z,"mandopop,c-pop,taiwanese pop,malay pop","Capital Artists Music Limited",0.515,0.504,9,-6.064,1,0.0292,0.4,0,0.151,0.199,109.986,4
spotify:track:56UzFYxgkvxU188BsCKBOc,"當你","她說","JJ Lin",2010-12-08,249248,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:10:03Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.651,0.476,0,-7.131,1,0.028,0.739,0,0.103,0.365,133.964,4
spotify:track:6JvhOILo5EUzYDpSYDuNth,"年輪","年輪（電視劇《花千骨》插曲）","Zhang Bichen",2015-06-15,274504,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:10:16Z,"gufeng,mandopop,c-pop","海蝶（天津）文化傳播有限公司",0.42,0.45,2,-8.066,1,0.0513,0.662,0.00000129,0.348,0.335,73.841,4
spotify:track:6Uq8BnOxvXJsQiJ2XqfO5P,"稻香","魔杰座","Jay Chou",2008-11-09,223453,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:12:35Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.67,0.626,9,-5.027,1,0.0628,0.286,0,0.0843,0.205,163.985,4
spotify:track:4x1hB3Yg01Aq6J6q0deS9M,"逆光","逆光","Stefanie Sun",2007,294026,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2022-10-23T09:13:01Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.306,0.579,9,-5.831,1,0.0525,0.403,0,0.291,0.306,175.925,4
spotify:track:643hRiTY9vzD6P0cWO8UP3,"惡作劇","惡作劇之吻","Tangerine Wong",2005-10-14,226773,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-06-26T16:31:19Z,"mandopop,taiwanese pop,c-pop","阿爾發音樂股份有限公司",0.684,0.683,10,-6.374,1,0.028,0.581,0.00000952,0.123,0.676,135.978,4
spotify:track:4MSLBloiWadnbyMJepxfsT,"Only Have Feelings For You","Fahrenheit","Fahrenheit",2006,239000,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T08:57:03Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM International Music Inc.",0.845,0.826,1,-3.691,0,0.0486,0.0509,0.0000593,0.0306,0.942,106.005,4
spotify:track:5oL7vOxCz2eJKAX6G4Yluh,"情歌","別再為他流淚","Fish Leong",2009-01-16,260093,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T08:58:21Z,"mandopop,taiwanese pop,c-pop,malay pop","Bin Music International Limited",0.486,0.411,6,-5.623,1,0.0374,0.747,0,0.342,0.364,139.914,4
spotify:track:6T7oK4eP3Tezw4Ogy7q6KO,"愛你","愛你","Cyndi Wang",2004-03-01,219626,9,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:01:45Z,"mandopop,taiwanese pop,c-pop,malay pop","豐華大聲好樂",0.607,0.926,5,-3.639,1,0.23,0.376,0,0.264,0.822,200.173,4
spotify:track:6Vdb5GA3Q0zlmrMfHjgUwi,"天黑黑","孫燕姿同名專輯","Stefanie Sun",2000-06-09,233733,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:02:12Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.485,0.263,8,-10.983,1,0.0396,0.934,0.0000223,0.122,0.387,106.104,4
spotify:track:4FhJ7YSRxATHnaRg4nGs6t,"小情歌","小宇宙","sodagreen",2006-10-20,273573,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:02:53Z,"mandopop,taiwanese pop,c-pop,malay pop,chinese rock,taiwanese indie","F67林暐哲音樂社",0.527,0.522,2,-9.29,1,0.0314,0.775,0,0.0847,0.272,132.066,4
spotify:track:0kyErLRQKL8DXVP3rSqA4e,"Stillness","For The Lonely","A-Sun",2005-02-25,250080,53,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:06:13Z,"mandopop,taiwanese pop,c-pop,gufeng","HIM",0.637,0.412,10,-9.897,1,0.0274,0.858,0.0429,0.127,0.266,109.983,4
spotify:track:7xC32ciMAqOjs4yjAtXBWl,"布拉格廣場","看我72變","JOLIN",2003-03-07,294600,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:07:21Z,"mandopop,c-pop,taiwanese pop,malay pop","Epic",0.609,0.806,1,-4.399,1,0.228,0.316,0.0162,0.0617,0.408,189.182,4
spotify:track:5EXpL9orGpIsscSyBgPdSx,"說謊","感官/世界","Yoga Lin",2009-10-30,264160,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:08:29Z,"mandopop,taiwanese pop,c-pop,chinese r&b,malay pop,taiwanese indie,cantopop","HIM",0.54,0.474,10,-7.589,1,0.0294,0.372,0,0.118,0.22,128.051,4
spotify:track:0FjrLvldGA3kiwLBxv2PSD,"心牆","在樹上唱歌","Claire Kuo",2009-05-22,226920,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:09:32Z,"mandopop,taiwanese pop,c-pop,gufeng","Linfair",0.7,0.62,3,-5.072,1,0.043,0.762,0,0.0965,0.338,123.879,4
spotify:track:6LLyiqMoNoex4Zu0ka4iF2,"唯一","The Only One","Leehom Wang",1996,262013,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:10:44Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Columbia",0.438,0.45,3,-6.931,1,0.0302,0.245,0,0.305,0.181,125.646,4
spotify:track:1XfWRrji6DBo420tz75tNV,"你不是真正的快樂","後 青春期的詩","Mayday",2008-10-23,299906,58,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:12:32Z,"mandopop,taiwanese pop,c-pop,chinese rock,malay pop","Bin Music International Limited",0.402,0.688,5,-4.747,1,0.0299,0.0761,0.00000675,0.327,0.431,164.082,4
spotify:track:3ckCH7YwSzzB88FAnPbaQ2,"揮著翅膀的女孩","一百個我 國語新曲+精選","Joey Yung",2016-12-16,186042,36,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:12:58Z,"cantopop,c-pop,mandopop,taiwanese pop","EEG Music",0.66,0.237,10,-10.988,1,0.0338,0.917,0,0.096,0.375,163.887,4
spotify:track:6xVw19NAlPn9oA638jzE3l,"王妃","王妃","Jam Hsiao",2009-07-17,221760,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:13:55Z,"mandopop,taiwanese pop,c-pop,malay pop,chinese rock","WM Taiwan",0.637,0.948,6,-2.843,0,0.0452,0.028,0,0.15,0.579,126.975,4
spotify:track:53WV5mAY2opmFC0r0LjRdM,"小酒窩","JJ陸","JJ Lin;Charlene Choi",2008-10-18,218026,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:14:54Z,"mandopop,c-pop,taiwanese pop,malay pop,cantopop","Ocean Butterflies",0.637,0.442,3,-6.073,1,0.0254,0.732,0,0.127,0.338,95.201,4
spotify:track:5ZFN0GcP1IA5jUp9kf1X03,"今天妳要嫁給我","唯舞獨尊演唱會鮮聽版&特別混音專輯","JOLIN;David Tao",2006-09-29,272066,0,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:14:56Z,"mandopop,c-pop,taiwanese pop,malay pop,chinese r&b","WM Taiwan",0.751,0.562,2,-7.143,1,0.0294,0.312,0,0.0928,0.666,90.987,4
spotify:track:0YgvF6fNWydNGzCY3pzK4Y,"江南","第二天堂","JJ Lin",2004-06-04,265000,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:15:23Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.621,0.517,7,-9.433,0,0.0371,0.75,0,0.315,0.404,120.021,4
spotify:track:5wD5rhGxsm05FqHptqLOyd,"曹操","曹操","JJ Lin",2006-02-17,242000,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:15:32Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.503,0.72,4,-4.497,0,0.0304,0.00276,0,0.0866,0.415,143.91,4
spotify:track:2ahydS3UcOoAF2usK3I1ph,"美人魚","第二天堂","JJ Lin",2004-06-04,252000,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:16:17Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.624,0.647,9,-6.584,0,0.0357,0.451,0,0.383,0.452,95.021,4
spotify:track:5rklMDMl2KjHPHlYd2O7ag,"愛的主打歌","愛的主打歌 . 吻","Elva Hsiao",2002-08-30,286093,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:17:12Z,"mandopop,taiwanese pop,c-pop,malay pop","Gold Typhoon Taiwan",0.715,0.808,0,-4.715,1,0.0482,0.013,0.0000305,0.0695,0.76,128.054,4
spotify:track:1pgF9ARRXIBJlhzQ0XqYdK,"盛夏的果實","含情莫莫.莫文蔚全精選集","Karen Mok",2002-03-14,250795,47,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:17:59Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.631,0.304,9,-11.571,0,0.03,0.847,0.00000543,0.279,0.328,165.996,4
spotify:track:7IcHz4fREJdi4VeoObI1Uh,"寂寞沙洲冷","星空下的傳說","Steve Chou",2005-06-29,277333,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:18:55Z,"mandopop,gufeng,c-pop,taiwanese pop","Hasayake Music Co., Ltd.",0.701,0.494,7,-5.993,1,0.0456,0.354,0,0.197,0.656,119.992,4
spotify:track:4mronxcllhfyhBRqyZi8kU,"黃昏","Transfer","Steve Chou",2000-12-25,344200,63,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:19:02Z,"mandopop,gufeng,c-pop,taiwanese pop","Columbia",0.501,0.511,7,-9.833,0,0.0289,0.118,0,0.279,0.114,78.04,4
spotify:track:2BzDh1kitD9Zliv03YtKtL,"東風破","葉惠美","Jay Chou",2003-07-31,315413,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:19:53Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.7,0.41,7,-8.164,1,0.0274,0.0988,0.13,0.11,0.361,146.003,4
spotify:track:3ftmO1Cwbew497pFiWiyAH,"浮誇","U 87","Eason Chan",2005-01-01,283520,57,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:20:21Z,"cantopop,mandopop,c-pop,taiwanese pop","Cinepoly Records Co. Ltd.",0.405,0.562,4,-6.222,0,0.0373,0.229,0,0.122,0.243,201.02,3
spotify:track:5OZeRuBBRpEY13BagcAOLJ,"背對背擁抱","JJ林俊傑100天","JJ Lin",2009-12-18,234890,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:20:27Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.392,0.564,3,-4.787,1,0.0333,0.644,0,0.226,0.349,129.549,4
spotify:track:3cthRwQ2X0SNTaauD7tjn5,"富士山下","What's Going On...?","Eason Chan",2006-01-01,259133,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:20:36Z,"cantopop,mandopop,c-pop,taiwanese pop","Cinepoly Records Co. Ltd.",0.475,0.44,5,-10.48,1,0.0354,0.499,0,0.25,0.528,103.371,4
spotify:track:0F02KChKwbcQ3tk4q1YxLH,"晴天","葉惠美","Jay Chou",2003-07-31,269746,3,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:21:30Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.547,0.567,7,-7.295,1,0.0242,0.276,0.000548,0.104,0.399,137.13,4
spotify:track:3kwqNLXvsjSrIXbVsRBj8q,"七里香","七里香","Jay Chou",2004-08-03,295306,3,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:22:09Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.483,0.576,0,-6.911,0,0.028,0.382,0.00011,0.278,0.49,142.132,4
spotify:track:7d2jqD5geFuMg81RzAIs4q,"奔跑","翻唱專輯第一輯","呂薔Amuyi",2018-05-30,240000,17,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:23:20Z,"mandopop,taiwanese pop,c-pop,chinese r&b","avex taiwan inc.",0.584,0.845,2,-5.043,1,0.0668,0.03,0.00000128,0.0784,0.222,128.091,4
spotify:track:6u4QtlkKJ879ElNlgw0R7M,"說愛你","看我72變","JOLIN",2003-03-07,226533,59,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:24:01Z,"mandopop,c-pop,taiwanese pop,malay pop","Epic",0.747,0.855,0,-2.6,0,0.0288,0.186,0.00000261,0.0885,0.6,101.996,4
spotify:track:4m4e3vIghV2QkHuOf83M7N,"可惜不是你","絲路","Fish Leong",2005-09-16,285830,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:26:25Z,"mandopop,taiwanese pop,c-pop,malay pop","Rock Records Co., Ltd.",0.373,0.32,6,-8.593,1,0.0316,0.83,0,0.179,0.357,73.775,4
spotify:track:46fURCnWErjFdNM2yBJ2c8,"永不失聯的愛","如果雨之後","Eric Chou",2017-12-15,258954,67,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:31:45Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Sony Music Entertainment",0.289,0.43,10,-6.818,1,0.0332,0.624,0,0.101,0.531,169.511,4
spotify:track:6natC7AyGp9NGVdq2ADmij,"波斯猫","奇幻旅程","S.H.E",2004-02-06,230146,30,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:32:39Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.857,0.93,2,-2.978,0,0.0572,0.00588,0.0000852,0.0857,0.776,128.005,4
spotify:track:4xZIMRwaaBx7CZMmM6KLuh,"沒那麽簡單","簡單不簡單","黃小琥",2010-01-01,310133,65,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:33:09Z,"mandopop,taiwanese pop,c-pop","WM Taiwan",0.334,0.431,6,-5.861,1,0.0347,0.672,0,0.101,0.212,201.701,3
spotify:track:3MNF1IrYF3VfPOSWnANQDo,"因為愛所以愛","了解","Nicholas Tse",2000-07-01,263005,52,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:33:52Z,"cantopop,c-pop,mandopop","EEG",0.56,0.536,11,-6.612,0,0.0309,0.0944,0,0.0955,0.148,134.017,4
spotify:track:6WOwRdX67b4VKujGIal4tK,"因為愛情","Stranger Under My Skin","Eason Chan;Faye Wong",2011-01-01,216893,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:33:59Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","Cinepoly Records Co. Ltd.",0.412,0.205,5,-11.245,1,0.0316,0.858,0,0.104,0.297,175.942,4
spotify:track:1Z7y14vSg1Vv772geRfiAN,"快樂崇拜","Wu Ha","Will Pan;Angela Chang",2004-01-01,205306,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:35:02Z,"mandopop,chinese hip hop,c-pop,taiwanese pop,chinese r&b,malay pop","Universal Music Taiwan",0.829,0.909,4,-2.166,0,0.0566,0.0839,0,0.144,0.863,125.009,4
spotify:track:1J59cbPdIwiUMtX1ee7NwM,"一千年以後","林俊傑2003年-2010年作品精選集","JJ Lin",2016-01-08,227600,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:35:34Z,"mandopop,c-pop,taiwanese pop,malay pop","Ocean Butterflies",0.365,0.488,2,-6.294,1,0.0409,0.658,0,0.146,0.231,121.975,4
spotify:track:0IAgufC1FlOg1nZMmRZxRr,"突然好想你","後 青春期的詩","Mayday",2008-10-23,265866,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:35:56Z,"mandopop,taiwanese pop,c-pop,chinese rock,malay pop","Bin Music International Limited",0.462,0.465,2,-6.485,1,0.0262,0.226,0.0000077,0.196,0.409,140.112,4
spotify:track:2aY9L0d1OPp0eVf5Vco51i,"日不落","特務J","JOLIN",2007-09-21,228506,1,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:36:42Z,"mandopop,c-pop,taiwanese pop,malay pop","WM Taiwan",0.687,0.938,1,-3.519,1,0.0309,0.00555,0.000025,0.165,0.829,128.01,4
spotify:track:32nainF4TXsMpuFOGCkzzM,"夜曲","11月的蕭邦","Jay Chou",2005-11-01,226773,2,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:38:05Z,"mandopop,c-pop,taiwanese pop,gufeng,malay pop,cantopop,chinese r&b","JVR",0.674,0.649,1,-5.869,1,0.0451,0.285,0.0585,0.226,0.6,86.985,4
spotify:track:2su4MjRcOXVjGjMsylxFXx,"中国话","PLAY","S.H.E",2007-05-11,194026,46,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:38:23Z,"mandopop,taiwanese pop,c-pop,malay pop","HIM",0.75,0.893,7,-5.324,0,0.0416,0.587,0,0.0918,0.622,100.034,4
spotify:track:3xJK8ywApYVEYIDhymYMC6,"遇見","The Moment","Stefanie Sun",2003,209760,70,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:38:38Z,"mandopop,taiwanese pop,c-pop,malay pop,cantopop","WM Taiwan",0.631,0.233,8,-13.016,1,0.0329,0.841,0.00000324,0.228,0.442,91.864,4
spotify:track:1hPNdCII2b8NOEIqwbbsdG,"流星雨","流星雨","F4",2001-08-27,276600,62,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:38:59Z,"mandopop,c-pop,taiwanese pop","Columbia",0.578,0.448,4,-8.639,1,0.0258,0.129,0,0.0712,0.17,136.049,4
spotify:track:6NCylXeJcHOI908PjZDFcg,"童話","十光年精選輯","Michael Wong",2006-09-15,246000,68,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:39:19Z,"mandopop,c-pop,taiwanese pop,cantopop","Rock Records Co., Ltd.",0.54,0.405,6,-7.295,1,0.0272,0.768,0,0.11,0.309,136.028,4
spotify:track:0fGM6yMJ1swPXt5NI0GCdl,"至少還有你","林憶蓮","Sandy Lam",2000,274800,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:41:41Z,"cantopop,mandopop,c-pop,taiwanese pop","Gold Typhoon Taiwan",0.479,0.542,4,-5.588,1,0.0322,0.531,0.00000519,0.137,0.347,124.692,4
spotify:track:24TQIQpKJWp4isMbulvifs,"蓝莲花","时光, 漫步","Xu Wei",2002,270524,50,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:46:00Z,"chinese rock,chinese indie,mandopop,c-pop","Gold Typhoon China",0.613,0.534,8,-9.946,1,0.024,0.0463,0.00583,0.2,0.535,90.005,4
spotify:track:1b8ZybIufxmpDQszin5yPt,"單身情歌","單身情歌．超炫精選","林志炫",1999-06-27,273960,54,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:49:06Z,"mandopop,taiwanese pop,c-pop,gufeng","Epic",0.381,0.659,1,-6.396,0,0.0291,0.316,0.0000011,0.0901,0.474,185.851,3
spotify:track:2IfSPLPDW6RGosdB5huwAA,"泡沫","Xposed","G.E.M.",2012-07-05,258865,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-23T09:50:26Z,"mandopop,c-pop,cantopop,taiwanese pop,gufeng,malay pop","Hummingbird Music Ltd.",0.551,0.403,4,-8.391,1,0.0307,0.237,0,0.165,0.162,136.02,4
spotify:track:5gHv3NQzbMlPT5wlk2AM8m,"愛你等於愛自己","公轉.自轉","Leehom Wang",1998-08-13,233922,40,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:42:15Z,"mandopop,c-pop,taiwanese pop,chinese r&b,malay pop","Columbia",0.75,0.523,7,-7.138,0,0.0294,0.449,0,0.0489,0.74,103.94,4
spotify:track:3QGCfNhrkC1H55inex8red,"很愛很愛你","很愛很愛你","Rene Liu",1998-11-20,283000,55,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:43:13Z,"mandopop,taiwanese pop,c-pop","Rock Records Co., Ltd.",0.659,0.368,5,-8.911,1,0.029,0.716,0,0.164,0.492,123.017,4
spotify:track:2fc2vUA5H3mTAr9rQoBDKt,"愛我別走","祕密基地","Zhang Zhen Yue",1998-12-11,284466,66,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:44:16Z,"mandopop,taiwanese pop,c-pop,chinese rock,taiwanese indie,chinese indie","Rock Records Co., Ltd.",0.646,0.356,0,-10.804,1,0.0268,0.552,0.00000163,0.0964,0.684,90.079,4
spotify:track:5l94Up12BJSjhH7Mhr2ji4,"紅豆","唱遊","Faye Wong",1998-10-01,256026,60,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:44:26Z,"cantopop,mandopop,c-pop,taiwanese pop,chinese indie","KC Digital",0.554,0.408,0,-10.609,1,0.0317,0.27,0.00000653,0.26,0.17,111.821,4
spotify:track:43n3DcHCoDwkRHFFmRnRos,"當","20 新歌duet精選","Power Station",2016-12-09,293378,45,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:44:46Z,"mandopop,taiwanese pop,chinese rock,c-pop","HIM International Music Inc.",0.488,0.584,5,-5.301,0,0.0318,0.0417,0,0.0662,0.194,139.918,4
spotify:track:4PLVAN7d2k4brMHmFTjKRa,"雨蝶","誓言謊言","E-Jun Lee",1998-01-01,230760,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:45:01Z,"mandopop,taiwanese pop,c-pop","Universal Music Taiwan",0.404,0.503,10,-7.588,0,0.0424,0.196,0.0000273,0.187,0.245,191.329,3
spotify:track:7bmlZdt4C8HmNunYfwPXwn,"征服 (Remastered)","征服 (Remastered)","Na Ying",2015-05-08,300226,56,false,31obk3g3hqkzzzbcgy6uonvv4zfu,2023-08-24T08:46:05Z,"mandopop,c-pop,taiwanese pop","Gold Typhoon Taiwan",0.539,0.458,2,-9.618,1,0.0365,0.647,0,0.168,0.154,121.934,4
